id_lieu;id_local;nom_lieu;ad_lieu;com_lieu;insee;type;date_maj;ouvert;source;Xlong;Ylat;nbre_pl;nbre_pmr;duree;horaires;proprio;lumiere;comm;localisation;libelle_region;code_region
44017-C-001;;Aire de covoiturage Le Pré Pélican;20 Rue du Prieuré. 44540 Bonnéuvre;BONNOEUVRE;44017;Aire de covoiturage;2019-08-29;true;224400028;-1.236155;47.5278729;;;;;;;;47.5278729,-1.236155;Pays de la Loire;52
44021-C-001;;Maison du Tourisme;2 Rue de la Taillée. 44580 Bourgneuf-en-Retz;VILLENEUVE EN RETZ;44021;Parking;2019-08-29;true;224400028;-1.956028;47.041462;;;;;;;;47.041462,-1.956028;Pays de la Loire;52
44035-C-003;;P+R Tram-Train La Chapelle Erdre Active;Rue de la Bérangerais;LA CHAPELLE SUR ERDRE;44035;Parking relais;2019-08-29;true;224400028;-1.544344104;47.28311475;;;;;;;;47.28311475,-1.544344104;Pays de la Loire;52
44035-C-006;;P+R Tram-Train La Chapelle-Sur-Erdre Centre Est;Rue de l'Erdre;LA CHAPELLE SUR ERDRE;44035;Parking relais;2019-08-29;true;224400028;-1.547715632;47.29780154;;;;;;;;47.29780154,-1.547715632;Pays de la Loire;52
44047-C-004;;Complexe Sportif René Gaudin;43 Rue Marcel de la Provote. 44220 Couéron;COUERON;44047;Parking;2019-08-29;true;224400028;-1.7389294;47.2118583;;;;;;;;47.2118583,-1.7389294;Pays de la Loire;52
44064-C-001;;Place Maurice Renoul;4 Rue des Cailloux. 44190 Gorges;GORGES;44064;Parking;2019-08-29;true;224400028;-1.304648;47.101242;;;;;;;;47.101242,-1.304648;Pays de la Loire;52
44069-C-002;;Parking E. Leclerc;Rue de la Fuie Zac de Villejames. 44350 Guérande;GUERANDE;44069;Supermarché;2019-08-29;true;224400028;-2.413108;47.328439;;;;;;;;47.328439,-2.413108;Pays de la Loire;52
44074-C-001;;Bacs de Loire Entre Basse-Indre Et Indret;Quai Besnard;INDRE;44074;Parking;2019-08-29;true;224400028;-1.673610442;47.19745913;;;;;;;;47.19745913,-1.673610442;Pays de la Loire;52
44096-C-001;;Parking Tennis Club;149 Rue des Chevaliers de Malte. 44522 Mésanger;MESANGER;44096;Parking;2019-08-29;true;224400028;-1.229954;47.432819;;;;;;;;47.432819,-1.229954;Pays de la Loire;52
44109-C-003;;Parking Feydeau;Parvis Neptune;NANTES;44109;Aire de covoiturage;2019-08-29;true;224400028;-1.55255879;47.2140753;;;;;;;;47.2140753,-1.55255879;Pays de la Loire;52
44114-C-004;;P+R Tramway Plaisance;Route de Vannes;ORVAULT;44114;Parking relais;2019-08-29;true;224400028;-1.59344053;47.24053266;;;;;;;;47.24053266,-1.59344053;Pays de la Loire;52
44115-C-001;;Aire de covoiturage de Oudon;70 Impasse des Perriéres. 44521 Oudon;OUDON;44115;Aire de covoiturage;2019-08-29;true;224400028;-1.2851;47.353943;;;;;;;;47.353943,-1.2851;Pays de la Loire;52
44119-C-001;;Place des Basses Marche;35 Place des Basses Marchés. 44270 Paulx;PAULX;44119;Parking;2019-08-29;true;224400028;-1.7540038;46.9620816;;;;;;;;46.9620816,-1.7540038;Pays de la Loire;52
44125-C-001;;Parking La Tranchée;Tranchée. 44420 Piriac-sur-Mer;PIRIAC SUR MER;44125;Parking;2019-08-29;true;224400028;-2.542691;47.377689;;;;;;;;47.377689,-2.542691;Pays de la Loire;52
44131-C-001;;Aire de covoiturage du Val St Martin;Rue Jules Ferry. 44210 Pornic;PORNIC;44131;Aire de covoiturage;2019-08-29;true;224400028;-2.094355;47.121629;;;;;;;;47.121629,-2.094355;Pays de la Loire;52
44138-C-001;;Plateforme Multimodale de Puceul;L'Oseraye. 44390 Puceul;PUCEUL;44138;Parking;2019-08-29;true;224400028;-1.642048;47.517998;;;;;;;;47.517998,-1.642048;Pays de la Loire;52
44141-C-001;;Place de L'église;église. 44430 La Remaudiére;LA REMAUDIERE;44141;Parking;2019-08-29;true;224400028;-1.2433219;47.2378551;;;;;;;;47.2378551,-1.2433219;Pays de la Loire;52
44143-C-005;;P+R Tramway Trocardiére;Avenue Léon Blum;REZE;44143;Parking relais;2019-08-29;true;224400028;-1.571095596;47.18329275;;;;;;;;47.18329275,-1.571095596;Pays de la Loire;52
44160-C-001;;Parking Rond-Point des Loges;1160 Boulevard des Airennes. 44150 Saint-Géréon;ST GEREON;44160;Parking;2019-08-29;true;224400028;-1.214375;47.368594;;;;;;;;47.368594,-1.214375;Pays de la Loire;52
44162-C-002;;Aire de covoiturage Norauto Atlantis;Rue Océane;ST HERBLAIN;44162;Aire de covoiturage;2019-08-29;true;224400028;-1.626246418;47.22572392;;;;;;;;47.22572392,-1.626246418;Pays de la Loire;52
44169-C-002;;Gymnase;2B Route Félix Praud. 44450 Saint-Julien-de-Concelles;ST JULIEN DE CONCELLES;44169;Parking;2019-08-29;true;224400028;-1.384943;47.257177;;;;;;;;47.257177,-1.384943;Pays de la Loire;52
44180-C-001;;Super U;Rue de Chéteaubriant. 44540 Saint-Mars-la-Jaille;ST MARS LA JAILLE;44180;Supermarché;2019-08-29;true;224400028;-1.18691;47.53072;;;;;;;;47.53072,-1.18691;Pays de la Loire;52
44182-C-001;;Mairie de St Michel Chef;17 Rue du Chevecier. 44730 Saint-Michel-Chef-Chef;ST MICHEL CHEF CHEF;44182;Parking;2019-08-29;true;224400028;-2.147248;47.182217;;;;;;;;47.182217,-2.147248;Pays de la Loire;52
44205-C-001;;Salle Polyvalente;Aire de Covoiturage. 44390 Les Touches;LES TOUCHES;44205;Parking;2019-08-29;true;224400028;-1.435068;47.442674;;;;;;;;47.442674,-1.435068;Pays de la Loire;52
44212-C-001;;Parking Zi Les Tuilleries;ZI Des Tuileries. BP 39511. Route d'Ancenis. 44195 Vallet;VALLET;44212;Parking;2019-08-29;true;224400028;-1.2333226;47.2182273;;;;;;;;47.2182273,-1.2333226;Pays de la Loire;52
44214-C-001;;Parking Atelier Municipal;5 Route de Marsac. 44170 Vay;VAY;44214;Parking;2019-08-29;true;224400028;-1.7011642;47.555333;;;;;;;;47.555333,-1.7011642;Pays de la Loire;52
44215-C-001;;P+R Busway Maraéchers;Rue de la Grand' Maison;VERTOU;44215;Parking relais;2019-08-29;true;224400028;-1.510674207;47.18516902;;;;;;;;47.18516902,-1.510674207;Pays de la Loire;52
49021-C-001;;Aire de covoiturage des Marilléres;giratoire gendarmerie de Beaufort-en-Vallée;BEAUFORT EN ANJOU;49021;Aire de covoiturage;2019-08-29;true;224900019;-0.241484;47.443393;;;;;;;;47.443393,-0.241484;Pays de la Loire;52
49041-C-001;;Aire de covoiturage de La Chaussée;Croisement D85-D10;BRAIN SUR ALLONNES;49041;Aire de covoiturage;2019-08-29;true;224900019;0.059671;47.285643;;;;;;;;47.285643,0.059671;Pays de la Loire;52
49176-C-002;;Aire de covoiturage de La Grange;giratoire Sud Déviation Le Lion;LE LION D ANGERS;49176;Aire de covoiturage;2019-08-29;true;224900019;-0.710153;47.612996;;;;;;;;47.612996,-0.710153;Pays de la Loire;52
49200-C-001;;Aire de covoiturage du Tertre;giratoire nord Déviation de La Membrolle;LONGUENEE EN ANJOU;49200;Aire de covoiturage;2019-08-29;true;224900019;-0.678134;47.566618;;;;;;;;47.566618,-0.678134;Pays de la Loire;52
49229-C-001;;Aire de covoiturage de L'Espérance;échangeur D219-D775 (Déviation ouest de Noyant-la-Gravoyére);NOYANT LA GRAVOYERE;49229;Aire de covoiturage;2019-08-29;true;224900019;-0.972432;47.70758;;;;;;;;47.70758,-0.972432;Pays de la Loire;52
49301-C-001;;Aire de covoiturage Actipéle;giratoire sud échangeur N249-D158-D91 (St André-de-la-Marche);SEVREMOINE;49301;Aire de covoiturage;2019-08-29;true;224900019;-1.008012;47.092526;;;;;;;;47.092526,-1.008012;Pays de la Loire;52
53014-C-001;;Aire de covoiturage de la Roche - Azé;D22;AZE;53014;Parking;2019-08-29;true;225300011;-0.67872781;47.81842777;;;;;;;;47.81842777,-0.67872781;Pays de la Loire;52
53054-C-001;;Aire de covoiturage de La Martiniére - Changé;D31;CHANGE;53054;Aire de covoiturage;2022-01-24;true;200083392;-0.84443195;48.10669944;13;1;;;Departement 53;false;;48.10669944,-0.84443195;Pays de la Loire;52
53083-C-001;;Aire de covoiturage Mairie;Rue de la Mairie;COURCITE;53083;Parking;2019-08-29;true;225300011;-0.24943197;48.30686101;;;;;;;;48.30686101,-0.24943197;Pays de la Loire;52
53103-C-001;;Aire de covoiturage Le Genest Saint Isle;5 Rue de la Gare;LE GENEST ST ISLE;53103;Aire de covoiturage;2022-01-24;true;200083392;-0.88558794;48.09701086;24;1;;;Departement 53;false;;48.09701086,-0.88558794;Pays de la Loire;52
53146-C-001;;Aire de covoiturage Martigné sur Mayenne;D12;MARTIGNE SUR MAYENNE;53146;Parking;2019-08-29;true;225300011;-0.6667161;48.1964188;;;;;;;;48.1964188,-0.6667161;Pays de la Loire;52
53150-C-001;;Aire de covoiturage Daon;D213;MENIL;53150;Aire de covoiturage;2019-08-29;true;225300011;-0.64221567;47.74804278;;;;;;;;47.74804278,-0.64221567;Pays de la Loire;52
53250-C-001;;Aire de covoiturage Place de l'église;Place de l'église;ST POIX;53250;Parking;2019-08-29;true;225300011;-1.04360055;47.96522028;;;;;;;;47.96522028,-1.04360055;Pays de la Loire;52
53271-C-002;;Aire de covoiturage Rue d'Anjou;Le Pré Pitard;VILLAINES LA JUHEL;53271;Parking;2019-08-29;true;225300011;-0.28650695;48.33972601;;;;;;;;48.33972601,-0.28650695;Pays de la Loire;52
85008-C-001;;Aire de covoiturage de La Landette - Rd160-Rd4 (Aubigny);D160. 85430 Venansault;AUBIGNY LES CLOUZEAUX;85008;Aire de covoiturage;2019-08-29;true;228500013;-1.5128;46.6492;90;;;;;;;46.6492,-1.5128;Pays de la Loire;52
85010-C-001;;Parking du Champ de Foire;14 Avenue de Lattre de Tassigny. 85440 Avrillé;AVRILLE;85010;Parking;2019-08-29;true;228500013;-1.492;46.4702;11;;;;;;;46.4702,-1.492;Pays de la Loire;52
85016-C-001;;Place du Champ de Foire;10 Rue des Sables. 85190 Beaulieu-Sous-la-Roche;BEAULIEU SOUS LA ROCHE;85016;Parking;2019-08-29;true;228500013;-1.6116;46.6759;20;;;;;;;46.6759,-1.6116;Pays de la Loire;52
85047-C-004;;Aire de covoiturage La Sabliére;2 Rue des Boutons d'Or. 85300 Challans;CHALLANS;85047;Aire de covoiturage;2019-08-29;true;228500013;-1.863;46.8323;20;;;;;;;46.8323,-1.863;Pays de la Loire;52
85052-C-001;;Parking de La Za des Achards (La Chapelle Achard);2 rue Michel Breton. ZA Sud-Est. 85150 La Chapelle-Achard;LA CHAPELLE ACHARD;85052;Parking;2019-08-29;true;228500013;-1.6542;46.6022;35;;;;;;;46.6022,-1.6542;Pays de la Loire;52
85101-C-001;;Aire de covoiturage du Pont Rouge;D747. 85540 Le Givre;LE GIVRE;85101;Aire de covoiturage;2019-08-29;true;228500013;-1.4133;46.4521;5;;;;;;;46.4521,-1.4133;Pays de la Loire;52
85109-C-002;;Aire de covoiturage de La Sabliére;65 Route de Cholet. 85500 Les Herbiers;LES HERBIERS;85109;Aire de covoiturage;2019-08-29;true;228500013;-1.0104;46.8826;20;;;;;;;46.8826,-1.0104;Pays de la Loire;52
85109-C-003;;Aire de covoiturage des Herbiers;A87 Rue des Herbiers. 85500 Les Herbiers;LES HERBIERS;85109;Aire de covoiturage;2019-08-29;true;228500013;-1.046942;46.903735;82;;;;;;;46.903735,-1.046942;Pays de la Loire;52
85130-C-001;;Aire de covoiturage de La Cabane;D40. 85190 Maché;MACHE;85130;Aire de covoiturage;2019-08-29;true;228500013;-1.6719;46.7713;14;;;;;;Recharge electrique;46.7713,-1.6719;Pays de la Loire;52
85144-C-001;;Place des Anciens Combattants;6 Rue de la Mairie. 85500 Mesnard-la-Barotiére;MESNARD LA BAROTIERE;85144;Aire de covoiturage;2019-08-29;true;228500013;-1.0996;46.8587;26;;;;;;;46.8587,-1.0996;Pays de la Loire;52
85178-C-001;;Aire de covoiturage de La Martelle;26 Rue de la Martelle. 85170 Le Poiré-sur-Vie;LE POIRE SUR VIE;85178;Aire de covoiturage;2019-08-29;true;228500013;-1.5061;46.7701;34;;;;;;;46.7701,-1.5061;Pays de la Loire;52
85217-C-001;;Place du Prieuré;38 Rue des Maines. 85600 Saint-Georges-de-Montaigu;ST GEORGES DE MONTAIGU;85217;Parking;2019-08-29;true;228500013;-1.2992;46.9476;15;;;;;;;46.9476,-1.2992;Pays de la Loire;52
53140-C-001;;Parking de covoiturage de Laval Est;A81 Sortie 3 Laval Est;LOUVERNE;53140;Parking;2022-02-01;true;512377060;-0.738512;48.108573;43;1;;24/7;COFIROUTE;true;Dépose-minutes. Places deux-roues. Abris. Ligne de bus. Accès piste cycable. Arceaux vélos. 2 Bornes de recharge VE;48.108573,-0.738512;Pays de la Loire;52
44003-C-002;;Parking de covoiturage d'Ancenis Sud;A11 Sortie 20 Ancenis Sud;ANCENIS;44003;Parking;2022-02-01;true;512377060;-1.191337;47.399801;65;5;;24/7;COFIROUTE;true;Dépose-minutes. Places deux-roues. Abris. 2 Bornes de recharge VE;47.399801,-1.191337;Pays de la Loire;52
49301-C-005;AC_MOOJ_09;Actipôle;D156 / D91 - Saint-Andrè-de-la-Marche;SÈVREMOINE;49301;Aire de covoiturage;2022-01-20;true;200060010;-1.00751778639958;47.0928894964891;25;;;;Département de Maine-et-Loire;;;47.0928894964891,-1.00751778639958;Pays de la Loire;52
49092-C-001;AC_MOOJ_34;Cossé-d'Anjou;Rue Baron - Cossé-d'Anjou;CHEMILLÉ-EN-ANJOU;49092;Aire de covoiturage;2022-01-20;true;200060010;-0.679580145259839;47.1634358725612;10;;;;Mauges Communauté;;;47.1634358725612,-0.679580145259839;Pays de la Loire;52
49023-C-003;AC_MOOJ_14;Gesté;Place des Peupliers - Gesté;BEAUPRÉAU-EN-MAUGES;49023;Aire de covoiturage;2022-01-20;true;200060010;-1.11043707476497;47.1821099799315;50;;;;Commune de Beaupréau-en-Mauges;;;47.1821099799315,-1.11043707476497;Pays de la Loire;52
44049-C-002;;Parking Chapelle du Crucifix;34 Rue Emmanuel Provost. 44490 Le Croisic;LE CROISIC;44049;Parking;2019-08-29;true;224400028;-2.504454;47.283771;;;;;;;;47.283771,-2.504454;Pays de la Loire;52
44050-C-002;;Aire de covoiturage Le Calvaire;26 Rue de l'Ancienne Gare. 44160 Crossac;CROSSAC;44050;Aire de covoiturage;2019-08-29;true;224400028;-2.167541;47.411761;;;;;;;;47.411761,-2.167541;Pays de la Loire;52
44109-C-044;;Parking Chéteau;Rue Henri IV;NANTES;44109;Parking;2019-08-29;true;224400028;-1.547850456;47.21698996;;;;;;;;47.21698996,-1.547850456;Pays de la Loire;52
44109-C-047;;Parking Médiathéque;Rue Neuve des Capucins;NANTES;44109;Parking;2019-08-29;true;224400028;-1.562338182;47.21087083;;;;;;;;47.21087083,-1.562338182;Pays de la Loire;52
53130-C-004;;Parking Relais Octroi;Route de Fougéres;LAVAL;53130;Parking relais;2022-01-24;true;200083392;-0.797469;48.08076;48;;;;Laval Agglomération;true;;48.08076,-0.797469;Pays de la Loire;52
53243-C-004;;Aire de covoiturage St Ouen des Toits;3 Rue de la Tannerie;ST OUEN DES TOITS;53243;Parking;2022-01-24;true;200083392;-0.90828933;48.13676752;35;;;;Commune;true;;48.13676752,-0.90828933;Pays de la Loire;52
85065-C-002;;Place des Martyrs;35 Rue de la Pompe en Bois. 85250 Chavagnes-en-Paillers;CHAVAGNES EN PAILLERS;85065;Aire de covoiturage;2019-08-29;true;228500013;-1.2508;46.8943;20;;;;;;;46.8943,-1.2508;Pays de la Loire;52
85223-C-002;;Parking Saint Hermand;9 Route de la Roche sur Yon. 85210 Sainte-Hermine;STE HERMINE;85223;Parking;2019-08-29;true;228500013;-1.0622;46.5554;20;;;;;;;46.5554,-1.0622;Pays de la Loire;52
44134-C-004;;Parking Lieu-Dit La Régéserie;130 La Regeserie. 44522 Pouillé-les-Céteaux;POUILLE LES COTEAUX;44134;Parking;2019-08-29;true;224400028;-1.175301;47.471125;;;;;;;;47.471125,-1.175301;Pays de la Loire;52
85064-C-002;;Place de La Mairie;9 Rue de la Petite Maine. 85140 Chauché;CHAUCHE;85064;Aire de covoiturage;2019-08-29;true;228500013;-1.2702;46.8295;17;;;;;;;46.8295,-1.2702;Pays de la Loire;52
85097-C-004;;Aire de covoiturage Les Gats;D6. 85130 La Gaubretiére;LA GAUBRETIERE;85097;Aire de covoiturage;2019-08-29;true;228500013;-1.0763;46.9374;14;;;;;;;46.9374,-1.0763;Pays de la Loire;52
85109-C-004;;Aire de covoiturage de La Cossonniére;D755B. 85500 Les Herbiers;LES HERBIERS;85109;Aire de covoiturage;2019-08-29;true;228500013;-0.9716;46.863;10;;;;;;;46.863,-0.9716;Pays de la Loire;52
44020-C-008;;P+R Tramway Neustrie 2;Rue de la Neustrie;BOUGUENAIS;44020;Parking relais;2019-08-29;true;224400028;-1.593399703;47.17667245;;;;;;;;47.17667245,-1.593399703;Pays de la Loire;52
44045-C-002;;Aire de covoiturage de La Croix Morzel;Croix Morzel Gare. 44360 Cordemais;CORDEMAIS;44045;Aire de covoiturage;2019-08-29;true;224400028;-1.8447571;47.3025454;;;;;;;;47.3025454,-1.8447571;Pays de la Loire;52
44171-C-003;;Mairie de Saint-Leger-Les-Vignes;16 Rue de Nantes. 44710 Saint-Léger-les-Vignes;ST LEGER LES VIGNES;44171;Parking;2019-08-29;true;224400028;-1.727096;47.136366;;;;;;;;47.136366,-1.727096;Pays de la Loire;52
44217-C-005;;Parking du Miron;4 Le Miron. 44360 Vigneux-de-Bretagne;VIGNEUX DE BRETAGNE;44217;Parking;2019-08-29;true;224400028;-1.737878;47.327669;;;;;;;;47.327669,-1.737878;Pays de la Loire;52
49248-C-002;;Aire de covoiturage de La Pidaie;giratoire D775-D771 (Pouancé);POUANCE;49248;Aire de covoiturage;2019-08-29;true;224900019;-1.157561;47.746999;;;;;;;;47.746999,-1.157561;Pays de la Loire;52
53130-C-005;;Parking Relais Saint Nicolas;25-31 Rue Albert Einstein;LAVAL;53130;Parking relais;2022-01-24;true;200083392;-0.7415266;48.05436989;90;;;;Laval Agglomération;true;;48.05436989,-0.7415266;Pays de la Loire;52
85216-C-002;;Aire de covoiturage des 4 Chemins;Les Quatre Chemins. 85400 Sainte-Gemme-la-Plaine;STE GEMME LA PLAINE;85216;Aire de covoiturage;2019-08-29;true;228500013;-1.1088;46.4669;10;;;;;;;46.4669,-1.1088;Pays de la Loire;52
44021-C-003;;Maison du Tourisme;2 Rue de la Taillée. 44580 Bourgneuf-en-Retz;VILLENEUVE EN RETZ;44021;Parking;2019-08-29;true;224400028;-1.956028;47.041462;;;;;;;;47.041462,-1.956028;Pays de la Loire;52
44169-C-004;;Gymnase;2B Route Félix Praud. 44450 Saint-Julien-de-Concelles;ST JULIEN DE CONCELLES;44169;Parking;2019-08-29;true;224400028;-1.384943;47.257177;;;;;;;;47.257177,-1.384943;Pays de la Loire;52
44215-C-004;;P+R Busway Maraéchers;Rue de la Grand' Maison;VERTOU;44215;Parking relais;2019-08-29;true;224400028;-1.510674207;47.18516902;;;;;;;;47.18516902,-1.510674207;Pays de la Loire;52
49301-C-016;;Aire de covoiturage Actipéle;giratoire sud échangeur N249-D158-D91 (St André-de-la-Marche);SEVREMOINE;49301;Aire de covoiturage;2019-08-29;true;224900019;-1.008012;47.092526;;;;;;;;47.092526,-1.008012;Pays de la Loire;52
53083-C-002;;Aire de covoiturage Mairie;Rue de la Mairie;COURCITE;53083;Parking;2019-08-29;true;225300011;-0.24943197;48.30686101;;;;;;;;48.30686101,-0.24943197;Pays de la Loire;52
85047-C-009;;Aire de covoiturage La Sabliére;2 Rue des Boutons d'Or. 85300 Challans;CHALLANS;85047;Aire de covoiturage;2019-08-29;true;228500013;-1.863;46.8323;20;;;;;;;46.8323,-1.863;Pays de la Loire;52
44018-C-004;;Aire de covoiturage Les Ormeaux;Esplanade de l'Edit de Nantes;BOUAYE;44018;Aire de covoiturage;2019-08-29;true;224400028;-1.682448658;47.1558743;156;;;;;;;47.1558743,-1.682448658;Pays de la Loire;52
44072-C-005;;Aire de covoiturage Le Rhodoir;7 La ville aux Maéons. 44410 Herbignac;HERBIGNAC;44072;Aire de covoiturage;2019-08-29;true;224400028;-2.284298;47.510969;;;;;;;;47.510969,-2.284298;Pays de la Loire;52
44109-C-060;;Port Autonome de Nantes Saint Nazaire;18 Quai Ernest Renaud;NANTES;44109;Aire de covoiturage;2019-08-29;true;224400028;-1.574711361;47.20551112;;;;;;;;47.20551112,-1.574711361;Pays de la Loire;52
44175-C-003;;Aire de Stationnement Les Quatre Routes;Quatre routes. 44410 Saint-Lyphard;ST LYPHARD;44175;Parking;2019-08-29;true;224400028;-2.373873;47.360428;;;;;;;;47.360428,-2.373873;Pays de la Loire;52
49307-C-005;;Aire de covoiturage des Biaréges;giratoire D347 - route de Sarrigné (Les Rimoux) (Corné);LOIRE AUTHION;49307;Aire de covoiturage;2019-08-29;true;224900019;-0.356083;47.47579;;;;;;;;47.47579,-0.356083;Pays de la Loire;52
53054-C-004;;Parking Relais Technopolis;Rue Albert Einstein;CHANGE;53054;Parking relais;2022-01-24;true;200083392;-0.75431018;48.08996984;73;2;;;Laval Agglomération;false;;48.08996984,-0.75431018;Pays de la Loire;52
53182-C-002;;Aire de covoiturage Port-Brillet;Rue de la Petite Vitesse;PORT BRILLET;53182;Aire de covoiturage;2022-01-24;true;200083392;-0.97356536;48.10990311;83;;;;Commune;true;;48.10990311,-0.97356536;Pays de la Loire;52
53246-C-002;;Aire de covoiturage La Monnerie;Route de la Monnerie;ST PIERRE DES NIDS;53246;Parking;2019-08-29;true;225300011;-0.09669897;48.39982698;;;;;;;;48.39982698,-0.09669897;Pays de la Loire;52
85004-C-002;;Aire de covoiturage de La dugeonniére;25 Route de la Dugeonniére. 85750 Angles;ANGLES;85004;Aire de covoiturage;2019-08-29;true;228500013;-1.3923;46.4065;20;;;;;;;46.4065,-1.3923;Pays de la Loire;52
85011-C-002;;Aire de covoiturage de La Pointe de La Fosse;Rue de la Pointe. 85630 Barbétre;BARBATRE;85011;Aire de covoiturage;2019-08-29;true;228500013;-2.1505;46.9002;25;;;;;;;46.9002,-2.1505;Pays de la Loire;52
44069-C-004;;Carrefour Market La Baule Guérande;Les Salines. 44500 La Baule-Escoublac;GUERANDE;44069;Supermarché;2019-08-29;true;224400028;-2.395706;47.291454;;;;;;;;47.291454,-2.395706;Pays de la Loire;52
44077-C-004;;Place André Mazureau;Place André Mazureau. 44440 Joué-sur-Erdre;JOUE SUR ERDRE;44077;Parking;2019-08-29;true;224400028;-1.419779;47.495843;;;;;;;;47.495843,-1.419779;Pays de la Loire;52
49331-C-004;;Aire de covoiturage de La Promenade;giratoire Nord Déviation Segré (D775-D923);SEGRE;49331;Aire de covoiturage;2019-08-29;true;224900019;-0.869316;47.697888;;;;;;;;47.697888,-0.869316;Pays de la Loire;52
49023-C-009;AC_MOOJ_31;Beaupréau;Route du Haras - Beaupréau;BEAUPRÉAU-EN-MAUGES;49023;Aire de covoiturage;2022-01-20;true;200060010;-0.989442968419944;47.1933104583951;30;;;;Mauges Communauté;;;47.1933104583951,-0.989442968419944;Pays de la Loire;52
44020-C-011;;Aire de covoiturage Piano'Cktail;Rue Ginsheim Gustavsburg;BOUGUENAIS;44020;Aire de covoiturage;2019-08-29;true;224400028;-1.605372212;47.17438095;350;;;;;;;47.17438095,-1.605372212;Pays de la Loire;52
44030-C-004;;Parking Rond Point de La Pierriére;47 Rue de la Briére. 44410 La Chapelle-des-Marais;LA CHAPELLE DES MARAIS;44030;Parking;2019-08-29;true;224400028;-2.245714;47.44422;;;;;;;;47.44422,-2.245714;Pays de la Loire;52
44057-C-002;;Salle des Sports;L'ilette. 44460 Fégréac;FEGREAC;44057;Parking;2019-08-29;true;224400028;-2.040335;47.580333;;;;;;;;47.580333,-2.040335;Pays de la Loire;52
44084-C-002;;Aire de covoiturage du Loroux-Bottereau;85 La Cour du Chéne. 44430 Le Loroux-Bottereau;LE LOROUX BOTTEREAU;44084;Aire de covoiturage;2019-08-29;true;224400028;-1.3601582;47.2456153;;;;;;;;47.2456153,-1.3601582;Pays de la Loire;52
